ad_left_x,ad_left_y,ad_left_yaw,ad_left_spdms,ad_left_curv,ad_right_x,ad_right_y,ad_right_yaw,ad_right_spdms,ad_right_curv
506.987317373325,-250.552596261346,-0.445572798152725,11.1111111111111,0.00818589876739408,506.964526878151,-254.702925047629,-0.460709477015052,11.1111111111111,0.00843976833709562
507.989939467196,-251.031455017761,-0.454622283636836,11.1111111111111,0.00818209691166221,507.959786070866,-255.196904741845,-0.46999333792297,11.1111111111111,0.00844176508702641
508.988187855809,-251.519367606215,-0.463935589013071,11.1111111111111,0.00817703664047066,508.95041607254,-255.700102696855,-0.479277198601096,11.1111111111111,0.00844022379355912
509.98184909941,-252.016555972759,-0.473079326150416,11.1111111111111,0.00817998169888885,509.936332395302,-256.212475998919,-0.488889973339663,11.1111111111111,0.00843953541171306
510.970922149355,-252.522808919702,-0.48212881203777,11.1111111111111,0.0081843522643263,510.917278052091,-256.734302947617,-0.49832017711796,11.1111111111111,0.00843987886505137
511.955372968367,-253.037991374202,-0.491178298235354,11.1111111111111,0.00818594339013486,511.893258773254,-257.265356825291,-0.507604038087511,11.1111111111111,0.00844245992909759
512.935121443911,-253.562061407268,-0.500227784008573,11.1111111111111,0.00818351079247929,512.864267056191,-257.805448434664,-0.516887898627099,11.1111111111111,0.00843952901688327
513.91008784168,-254.094976375032,-0.509427173974691,11.1111111111111,0.00817878659095199,513.830220085464,-258.35453171715,-0.526556022856338,11.1111111111111,0.00843675311825251
514.880110965341,-254.636837988346,-0.518684826461876,11.1111111111111,0.00817758828462558,514.790819519843,-258.912928188263,-0.535930877238339,11.1111111111111,0.00842345679943841
515.845075958487,-255.187656237406,-0.527734312096463,11.1111111111111,0.00818008634126227,515.746141359348,-259.480305128571,-0.545214738246109,11.1111111111111,0.00839065275329912
516.805016275376,-255.747183894183,-0.53678379827514,11.1111111111111,0.00817014123517051,516.696154542173,-260.056526496334,-0.554498315223235,11.1111111111111,0.00831858923863849
517.759853799817,-256.315375418363,-0.54583328426288,11.1111111111111,0.00813539291039941,517.640778208901,-260.641542885967,-0.564136723302552,11.1111111111111,0.00821031214371511
518.709510826076,-256.892184572759,-0.554918017583811,11.1111111111111,0.00806754378539297,518.579719648307,-261.235636749107,-0.573129188683134,11.1111111111111,0.00806177659131758
519.653889276399,-257.477597619312,-0.564207368647628,11.1111111111111,0.00796460888343097,519.513280392528,-261.838149595428,-0.581827671609461,11.1111111111111,0.00788017757087584
520.592789044694,-258.071758003418,-0.572948548665889,11.1111111111111,0.00783218982191036,520.441565132091,-262.448760235816,-0.590269221700745,11.1111111111111,0.00766236989580545
521.526458841419,-258.674102349736,-0.581448086865592,11.1111111111111,0.00766424201531097,521.364663204639,-263.067185756554,-0.598850503221833,11.1111111111111,0.00742917051672848
522.454975301988,-259.284360589598,-0.589705762954807,11.1111111111111,0.00746599285211306,522.282420683353,-263.693509919427,-0.606750622986398,11.1111111111111,0.00719015331740524
523.378421235819,-259.902265583783,-0.597721356821841,11.1111111111111,0.00724796914215523,523.195201152852,-264.327064588407,-0.614393366212976,11.1111111111111,0.00695588686323862
524.296885416735,-260.527553116611,-0.605757314131572,11.1111111111111,0.00702314932121749,524.103113111132,-264.96757697087,-0.621785820881873,11.1111111111111,0.0067132443083107
525.210295442964,-261.160201279335,-0.61331501830668,11.1111111111111,0.0068072380055726,525.006265991653,-265.61478395152,-0.62925002380654,11.1111111111111,0.00647246344981593
526.11889778968,-261.799734400359,-0.620585744738969,11.1111111111111,0.00658936193531675,525.904563050345,-266.268714285315,-0.636097866694977,11.1111111111111,0.00623355850514686
527.022826234119,-262.445856717606,-0.62761340132783,11.1111111111111,0.00636724009337615,526.798360810624,-266.928780444288,-0.642689322256119,11.1111111111111,0.00600043616642732
527.922191921377,-263.098315709313,-0.634397768126542,11.1111111111111,0.0061411142586664,527.687788547105,-267.59472376807,-0.649024609800852,11.1111111111111,0.00575943924880395
528.817110929628,-263.756861637696,-0.641133308781516,11.1111111111111,0.00591361627571069,528.572980008653,-268.266288840945,-0.655382286797014,11.1111111111111,0.00551914213923009
529.707574225578,-264.421420507635,-0.647480886955981,11.1111111111111,0.00569466895030254,529.453884169001,-268.943468183025,-0.661190952830552,11.1111111111111,0.00528111513848334
530.593801163836,-265.0916181556,-0.653516158489021,11.1111111111111,0.00547507308843216,530.330839825061,-269.625752828313,-0.666735572667703,11.1111111111111,0.00504837817281613
531.475967128475,-265.767152160075,-0.659307152336527,11.1111111111111,0.00525152881010803,531.203999120621,-270.312889432624,-0.672025013969533,11.1111111111111,0.00480929514559538
532.354206492948,-266.447783568442,-0.664853648690869,11.1111111111111,0.00502427665037715,532.073511979293,-271.004635190042,-0.677257946214061,11.1111111111111,0.00456955274266416
533.228657600582,-267.133275910128,-0.67031649607277,11.1111111111111,0.0047955693349261,532.939393228217,-271.700921667978,-0.682049914078359,11.1111111111111,0.00433219567300047
